,filename,y_coord,x_coord,category
16500,187.jpg,1722.0,3867.0,pups
16501,187.jpg,1724.0,2998.0,pups
16502,187.jpg,1728.0,3658.0,pups
16503,187.jpg,1729.0,3758.0,pups
16504,187.jpg,1732.0,3949.0,adult_females
16505,187.jpg,1735.0,3322.0,pups
16506,187.jpg,1736.0,2899.0,adult_females
16507,187.jpg,1737.0,4074.0,pups
16508,187.jpg,1739.0,4266.0,adult_females
16509,187.jpg,1744.0,3571.0,adult_females
16510,187.jpg,1744.0,3642.0,pups
16511,187.jpg,1746.0,3164.0,adult_females
16512,187.jpg,1747.0,3041.0,pups
16513,187.jpg,1748.0,3381.0,pups
16514,187.jpg,1750.0,3492.0,pups
16515,187.jpg,1751.0,2888.0,pups
16516,187.jpg,1751.0,4141.0,adult_females
16517,187.jpg,1752.0,3326.0,adult_females
16518,187.jpg,1753.0,3586.0,pups
16519,187.jpg,1758.0,3711.0,adult_females
16520,187.jpg,1759.0,3950.0,pups
16521,187.jpg,1761.0,3617.0,pups
16522,187.jpg,1762.0,3163.0,pups
16523,187.jpg,1763.0,3006.0,adult_females
16524,187.jpg,1763.0,3669.0,pups
16525,187.jpg,1764.0,3276.0,pups
16526,187.jpg,1768.0,3428.0,adult_females
16527,187.jpg,1771.0,3906.0,adult_males
16528,187.jpg,1774.0,3961.0,adult_females
16529,187.jpg,1779.0,2761.0,adult_females
16530,187.jpg,1779.0,2847.0,pups
16531,187.jpg,1782.0,3851.0,adult_females
16532,187.jpg,1784.0,3571.0,adult_females
16533,187.jpg,1786.0,4224.0,adult_females
16534,187.jpg,1787.0,3755.0,adult_females
16535,187.jpg,1794.0,2842.0,adult_females
16536,187.jpg,1795.0,2790.0,adult_males
16537,187.jpg,1796.0,3596.0,pups
16538,187.jpg,1797.0,3168.0,pups
16539,187.jpg,1800.0,2984.0,pups
16540,187.jpg,1800.0,3198.0,adult_females
16541,187.jpg,1801.0,3495.0,pups
16542,187.jpg,1802.0,4012.0,adult_females
16543,187.jpg,1803.0,3224.0,pups
16544,187.jpg,1803.0,3475.0,adult_females
16545,187.jpg,1804.0,3373.0,pups
16546,187.jpg,1808.0,4157.0,pups
16547,187.jpg,1809.0,3110.0,adult_females
16548,187.jpg,1810.0,4202.0,pups
16549,187.jpg,1813.0,3334.0,adult_females
16550,187.jpg,1815.0,5598.0,adult_males
16551,187.jpg,1819.0,3141.0,pups
16552,187.jpg,1821.0,1803.0,adult_males
16553,187.jpg,1821.0,3608.0,pups
16554,187.jpg,1822.0,2775.0,pups
16555,187.jpg,1822.0,2972.0,adult_females
16556,187.jpg,1822.0,3623.0,adult_females
16557,187.jpg,1824.0,4174.0,adult_females
16558,187.jpg,1826.0,3391.0,adult_females
16559,187.jpg,1828.0,4014.0,pups
16560,187.jpg,1834.0,3877.0,adult_females
16561,187.jpg,1835.0,3063.0,adult_females
16562,187.jpg,1838.0,2776.0,pups
16563,187.jpg,1842.0,3418.0,adult_females
16564,187.jpg,1843.0,3808.0,adult_females
16565,187.jpg,1844.0,2318.0,subadult_males
16566,187.jpg,1846.0,2877.0,pups
16567,187.jpg,1853.0,4070.0,pups
16568,187.jpg,1854.0,3950.0,pups
16569,187.jpg,1855.0,3194.0,adult_females
16570,187.jpg,1855.0,3596.0,adult_females
16571,187.jpg,1860.0,3480.0,pups
16572,187.jpg,1865.0,3948.0,adult_females
16573,187.jpg,1867.0,3370.0,adult_males
16574,187.jpg,1868.0,2781.0,adult_females
16575,187.jpg,1868.0,2880.0,adult_females
16576,187.jpg,1870.0,3275.0,pups
16577,187.jpg,1873.0,2820.0,adult_females
16578,187.jpg,1873.0,3753.0,adult_females
16579,187.jpg,1874.0,3094.0,adult_females
16580,187.jpg,1874.0,5118.0,adult_males
16581,187.jpg,1877.0,3054.0,pups
16582,187.jpg,1877.0,4121.0,adult_females
16583,187.jpg,1878.0,3501.0,adult_females
16584,187.jpg,1878.0,3617.0,pups
16585,187.jpg,1881.0,4089.0,adult_females
16586,187.jpg,1882.0,3298.0,adult_females
16587,187.jpg,1884.0,3119.0,pups
16588,187.jpg,1887.0,3196.0,pups
16589,187.jpg,1889.0,3254.0,pups
16590,187.jpg,1891.0,4280.0,adult_females
16591,187.jpg,1894.0,3490.0,pups
16592,187.jpg,1895.0,3937.0,adult_females
16593,187.jpg,1895.0,4057.0,adult_females
16594,187.jpg,1901.0,3471.0,adult_females
16595,187.jpg,1902.0,3244.0,adult_females
16596,187.jpg,1907.0,3742.0,pups
16597,187.jpg,1916.0,4137.0,pups
16598,187.jpg,1920.0,3723.0,adult_females
16599,187.jpg,1923.0,3948.0,pups
16600,187.jpg,1925.0,3833.0,adult_males
16601,187.jpg,1932.0,3557.0,pups
16602,187.jpg,1933.0,3536.0,adult_females
16603,187.jpg,1934.0,3378.0,pups
16604,187.jpg,1934.0,3646.0,adult_females
16605,187.jpg,1934.0,3660.0,pups
16606,187.jpg,1934.0,4133.0,adult_females
16607,187.jpg,1938.0,4195.0,juveniles
16608,187.jpg,1941.0,3285.0,pups
16609,187.jpg,1942.0,4240.0,adult_females
16610,187.jpg,1943.0,2865.0,pups
16611,187.jpg,1946.0,3782.0,pups
16612,187.jpg,1947.0,3899.0,adult_females
16613,187.jpg,1950.0,2852.0,adult_females
16614,187.jpg,1951.0,3406.0,adult_females
16615,187.jpg,1951.0,3878.0,pups
16616,187.jpg,1953.0,3317.0,pups
16617,187.jpg,1954.0,3386.0,adult_females
16618,187.jpg,1955.0,3022.0,pups
16619,187.jpg,1955.0,3935.0,adult_females
16620,187.jpg,1957.0,3955.0,pups
16621,187.jpg,1965.0,3742.0,pups
16622,187.jpg,1968.0,2922.0,adult_females
16623,187.jpg,1968.0,3807.0,pups
16624,187.jpg,1969.0,2777.0,adult_females
16625,187.jpg,1969.0,3091.0,adult_females
16626,187.jpg,1969.0,3824.0,adult_females
16627,187.jpg,1976.0,3160.0,adult_females
16628,187.jpg,1976.0,3174.0,pups
16629,187.jpg,1976.0,3448.0,pups
16630,187.jpg,1979.0,2706.0,adult_males
16631,187.jpg,1979.0,2804.0,pups
16632,187.jpg,1979.0,3477.0,pups
16633,187.jpg,1985.0,4052.0,pups
16634,187.jpg,1986.0,3366.0,adult_females
16635,187.jpg,1989.0,3738.0,adult_females
16636,187.jpg,1991.0,4240.0,adult_females
16637,187.jpg,1994.0,3498.0,pups
16638,187.jpg,1996.0,3612.0,adult_females
16639,187.jpg,1997.0,4076.0,adult_females
16640,187.jpg,2012.0,3099.0,adult_females
16641,187.jpg,2012.0,3377.0,pups
16642,187.jpg,2013.0,3127.0,pups
16643,187.jpg,2015.0,3926.0,pups
16644,187.jpg,2016.0,4034.0,adult_females
16645,187.jpg,2019.0,2854.0,adult_females
16646,187.jpg,2020.0,3467.0,adult_females
16647,187.jpg,2020.0,3534.0,adult_females
16648,187.jpg,2022.0,3908.0,adult_females
16649,187.jpg,2023.0,3644.0,pups
16650,187.jpg,2027.0,3487.0,pups
16651,187.jpg,2032.0,3555.0,pups
16652,187.jpg,2033.0,3270.0,adult_females
16653,187.jpg,2037.0,2769.0,juveniles
16654,187.jpg,2041.0,5487.0,adult_males
16655,187.jpg,2048.0,4314.0,adult_females
16656,187.jpg,2050.0,2923.0,adult_females
16657,187.jpg,2050.0,3975.0,pups
16658,187.jpg,2056.0,2778.0,pups
16659,187.jpg,2067.0,3204.0,pups
16660,187.jpg,2070.0,3885.0,adult_females
16661,187.jpg,2073.0,2990.0,pups
16662,187.jpg,2073.0,3508.0,pups
16663,187.jpg,2073.0,3981.0,adult_females
16664,187.jpg,2074.0,3495.0,adult_females
16665,187.jpg,2075.0,3656.0,pups
16666,187.jpg,2077.0,3814.0,pups
16667,187.jpg,2079.0,3677.0,adult_females
16668,187.jpg,2080.0,3773.0,pups
16669,187.jpg,2080.0,3830.0,adult_females
16670,187.jpg,2084.0,3210.0,adult_females
16671,187.jpg,2086.0,3031.0,adult_females
16672,187.jpg,2087.0,3309.0,pups
16673,187.jpg,2089.0,3938.0,pups
16674,187.jpg,2090.0,3729.0,adult_females
16675,187.jpg,2092.0,3760.0,adult_females
16676,187.jpg,2094.0,2989.0,adult_females
16677,187.jpg,2097.0,3715.0,pups
16678,187.jpg,2101.0,2898.0,adult_females
16679,187.jpg,2102.0,4136.0,adult_females
16680,187.jpg,2106.0,3053.0,pups
16681,187.jpg,2109.0,3998.0,adult_females
16682,187.jpg,2113.0,4273.0,adult_females
16683,187.jpg,2116.0,4034.0,adult_females
16684,187.jpg,2119.0,3443.0,adult_females
16685,187.jpg,2121.0,3817.0,adult_females
16686,187.jpg,2123.0,2115.0,subadult_males
16687,187.jpg,2123.0,3947.0,adult_females
16688,187.jpg,2123.0,4265.0,pups
16689,187.jpg,2125.0,3592.0,pups
16690,187.jpg,2125.0,4078.0,adult_males
16691,187.jpg,2126.0,3783.0,pups
16692,187.jpg,2127.0,3557.0,adult_females
16693,187.jpg,2129.0,3230.0,pups
16694,187.jpg,2131.0,2814.0,adult_females
16695,187.jpg,2139.0,3228.0,adult_females
16696,187.jpg,2139.0,3908.0,adult_females
16697,187.jpg,2141.0,2928.0,adult_females
16698,187.jpg,2144.0,3728.0,pups
16699,187.jpg,2146.0,2878.0,adult_females
16700,187.jpg,2151.0,3747.0,adult_females
16701,187.jpg,2152.0,3463.0,pups
16702,187.jpg,2156.0,4232.0,pups
16703,187.jpg,2160.0,2791.0,adult_females
16704,187.jpg,2162.0,2980.0,adult_females
16705,187.jpg,2166.0,3175.0,adult_males
16706,187.jpg,2169.0,4223.0,adult_females
16707,187.jpg,2178.0,3565.0,pups
16708,187.jpg,2184.0,3489.0,adult_females
16709,187.jpg,2198.0,3962.0,pups
16710,187.jpg,2207.0,3164.0,adult_females
16711,187.jpg,2207.0,3399.0,adult_females
16712,187.jpg,2207.0,3412.0,pups
16713,187.jpg,2207.0,3951.0,adult_females
16714,187.jpg,2208.0,3523.0,pups
16715,187.jpg,2209.0,3602.0,adult_females
16716,187.jpg,2216.0,3809.0,adult_females
16717,187.jpg,2217.0,3451.0,pups
16718,187.jpg,2220.0,2809.0,adult_females
16719,187.jpg,2222.0,3441.0,adult_females
16720,187.jpg,2230.0,3702.0,pups
16721,187.jpg,2231.0,3308.0,pups
16722,187.jpg,2231.0,3869.0,adult_females
16723,187.jpg,2232.0,3576.0,pups
16724,187.jpg,2232.0,3627.0,pups
16725,187.jpg,2235.0,2959.0,adult_females
16726,187.jpg,2236.0,3887.0,pups
16727,187.jpg,2239.0,3099.0,adult_females
16728,187.jpg,2239.0,3791.0,pups
16729,187.jpg,2241.0,2830.0,pups
16730,187.jpg,2246.0,3499.0,pups
16731,187.jpg,2248.0,3658.0,pups
16732,187.jpg,2252.0,3573.0,adult_females
16733,187.jpg,2255.0,3721.0,adult_females
16734,187.jpg,2255.0,4020.0,adult_females
16735,187.jpg,2258.0,3954.0,pups
16736,187.jpg,2263.0,1830.0,subadult_males
16737,187.jpg,2263.0,3515.0,adult_females
16738,187.jpg,2264.0,3650.0,adult_females
16739,187.jpg,2271.0,2828.0,adult_females
16740,187.jpg,2274.0,3010.0,adult_females
16741,187.jpg,2279.0,2796.0,adult_females
16742,187.jpg,2282.0,3815.0,adult_females
16743,187.jpg,2283.0,3800.0,pups
16744,187.jpg,2284.0,2999.0,pups
16745,187.jpg,2285.0,3371.0,pups
16746,187.jpg,2303.0,3355.0,adult_females
16747,187.jpg,2303.0,3717.0,adult_females
16748,187.jpg,2305.0,3937.0,adult_males
16749,187.jpg,2306.0,2896.0,adult_females
16750,187.jpg,2315.0,3117.0,adult_females
16751,187.jpg,2315.0,3531.0,pups
16752,187.jpg,2319.0,2955.0,adult_females
16753,187.jpg,2321.0,3235.0,pups
16754,187.jpg,2324.0,3310.0,adult_females
16755,187.jpg,2324.0,3602.0,pups
16756,187.jpg,2328.0,2978.0,pups
16757,187.jpg,2329.0,2808.0,adult_females
16758,187.jpg,2335.0,3510.0,adult_females
16759,187.jpg,2340.0,3801.0,adult_females
16760,187.jpg,2349.0,3025.0,adult_males
16761,187.jpg,2349.0,3787.0,pups
16762,187.jpg,2350.0,4115.0,adult_females
16763,187.jpg,2353.0,3431.0,pups
16764,187.jpg,2353.0,3596.0,adult_females
16765,187.jpg,2355.0,3152.0,adult_females
16766,187.jpg,2360.0,3367.0,pups
16767,187.jpg,2363.0,4026.0,pups
16768,187.jpg,2367.0,3957.0,pups
16769,187.jpg,2369.0,3667.0,pups
16770,187.jpg,2371.0,3969.0,adult_females
16771,187.jpg,2376.0,2882.0,adult_females
16772,187.jpg,2376.0,3688.0,pups
16773,187.jpg,2378.0,3708.0,pups
16774,187.jpg,2390.0,3843.0,adult_females
16775,187.jpg,2391.0,3199.0,pups
16776,187.jpg,2391.0,4016.0,adult_females
16777,187.jpg,2395.0,3373.0,adult_females
16778,187.jpg,2402.0,2945.0,adult_females
16779,187.jpg,2408.0,2857.0,adult_females
16780,187.jpg,2408.0,2918.0,pups
16781,187.jpg,2410.0,3276.0,pups
16782,187.jpg,2411.0,3466.0,adult_females
16783,187.jpg,2412.0,2892.0,adult_females
16784,187.jpg,2413.0,3728.0,pups
16785,187.jpg,2414.0,3610.0,pups
16786,187.jpg,2419.0,3713.0,adult_females
16787,187.jpg,2421.0,3595.0,pups
16788,187.jpg,2424.0,3265.0,adult_females
16789,187.jpg,2427.0,3860.0,pups
16790,187.jpg,2433.0,4071.0,adult_females
16791,187.jpg,2435.0,3677.0,pups
16792,187.jpg,2436.0,3411.0,pups
16793,187.jpg,2437.0,3188.0,pups
16794,187.jpg,2438.0,3347.0,pups
16795,187.jpg,2439.0,3585.0,pups
16796,187.jpg,2443.0,3665.0,adult_females
16797,187.jpg,2451.0,3030.0,adult_females
16798,187.jpg,2451.0,3159.0,pups
16799,187.jpg,2456.0,3419.0,adult_females
16800,187.jpg,2458.0,3188.0,adult_females
16801,187.jpg,2463.0,3453.0,pups
16802,187.jpg,2465.0,3007.0,pups
16803,187.jpg,2470.0,3557.0,pups
16804,187.jpg,2472.0,3754.0,adult_males
16805,187.jpg,2474.0,3656.0,pups
16806,187.jpg,2475.0,3141.0,adult_females
16807,187.jpg,2480.0,4020.0,pups
16808,187.jpg,2487.0,3669.0,adult_females
16809,187.jpg,2489.0,3487.0,adult_females
16810,187.jpg,2492.0,3444.0,adult_females
16811,187.jpg,2492.0,3792.0,adult_females
16812,187.jpg,2492.0,3970.0,pups
16813,187.jpg,2500.0,3429.0,pups
16814,187.jpg,2504.0,3316.0,adult_males
16815,187.jpg,2504.0,3561.0,pups
16816,187.jpg,2508.0,4010.0,pups
16817,187.jpg,2509.0,1750.0,subadult_males
16818,187.jpg,2512.0,3812.0,pups
16819,187.jpg,2513.0,3385.0,pups
16820,187.jpg,2513.0,3643.0,adult_females
16821,187.jpg,2514.0,3993.0,adult_females
16822,187.jpg,2515.0,4048.0,adult_females
16823,187.jpg,2516.0,3536.0,adult_females
16824,187.jpg,2517.0,3217.0,adult_females
16825,187.jpg,2517.0,3243.0,pups
16826,187.jpg,2522.0,5104.0,adult_males
16827,187.jpg,2531.0,3902.0,pups
16828,187.jpg,2538.0,3821.0,pups
16829,187.jpg,2540.0,3527.0,pups
16830,187.jpg,2546.0,2772.0,adult_females
16831,187.jpg,2547.0,3627.0,adult_females
16832,187.jpg,2550.0,3818.0,adult_females
16833,187.jpg,2553.0,3597.0,pups
16834,187.jpg,2553.0,3918.0,adult_females
16835,187.jpg,2556.0,3182.0,pups
16836,187.jpg,2558.0,2908.0,adult_females
16837,187.jpg,2560.0,3640.0,pups
16838,187.jpg,2561.0,4051.0,pups
16839,187.jpg,2563.0,3973.0,pups
16840,187.jpg,2570.0,3230.0,pups
16841,187.jpg,2573.0,3457.0,adult_females
16842,187.jpg,2573.0,3712.0,adult_females
16843,187.jpg,2577.0,3087.0,adult_females
16844,187.jpg,2578.0,3996.0,adult_females
16845,187.jpg,2579.0,3882.0,adult_females
16846,187.jpg,2582.0,3026.0,adult_females
16847,187.jpg,2583.0,4072.0,adult_females
16848,187.jpg,2588.0,3294.0,adult_females
16849,187.jpg,2593.0,3119.0,adult_females
16850,187.jpg,2595.0,3078.0,pups
16851,187.jpg,2597.0,3586.0,adult_females
16852,187.jpg,2597.0,3652.0,adult_females
16853,187.jpg,2601.0,3283.0,pups
16854,187.jpg,2604.0,3472.0,pups
16855,187.jpg,2606.0,3043.0,pups
16856,187.jpg,2608.0,3975.0,pups
16857,187.jpg,2613.0,3667.0,pups
16858,187.jpg,2622.0,3520.0,pups
16859,187.jpg,2624.0,2284.0,adult_males
16860,187.jpg,2625.0,3064.0,adult_males
16861,187.jpg,2629.0,3983.0,adult_females
16862,187.jpg,2634.0,3756.0,pups
16863,187.jpg,2638.0,3538.0,adult_females
16864,187.jpg,2639.0,3131.0,adult_females
16865,187.jpg,2639.0,3560.0,pups
16866,187.jpg,2643.0,3158.0,adult_females
16867,187.jpg,2645.0,3760.0,adult_females
16868,187.jpg,2647.0,3706.0,pups
16869,187.jpg,2671.0,3248.0,adult_males
16870,187.jpg,2673.0,3375.0,pups
16871,187.jpg,2677.0,3210.0,pups
16872,187.jpg,2678.0,3869.0,adult_females
16873,187.jpg,2679.0,3326.0,pups
16874,187.jpg,2681.0,3093.0,pups
16875,187.jpg,2689.0,3075.0,adult_females
16876,187.jpg,2693.0,3334.0,adult_females
16877,187.jpg,2694.0,3701.0,adult_females
16878,187.jpg,2698.0,3233.0,adult_females
16879,187.jpg,2700.0,3371.0,adult_females
16880,187.jpg,2706.0,3537.0,pups
16881,187.jpg,2709.0,3446.0,pups
16882,187.jpg,2709.0,3694.0,pups
16883,187.jpg,2712.0,3013.0,adult_females
16884,187.jpg,2712.0,3930.0,adult_females
16885,187.jpg,2716.0,3184.0,adult_females
16886,187.jpg,2717.0,3426.0,adult_females
16887,187.jpg,2726.0,3534.0,adult_females
16888,187.jpg,2731.0,3984.0,adult_females
16889,187.jpg,2734.0,3637.0,adult_females
16890,187.jpg,2743.0,3231.0,juveniles
16891,187.jpg,2743.0,3318.0,adult_females
16892,187.jpg,2745.0,3889.0,adult_females
16893,187.jpg,2747.0,3335.0,pups
16894,187.jpg,2748.0,4011.0,adult_females
16895,187.jpg,2750.0,3739.0,adult_females
16896,187.jpg,2751.0,3809.0,adult_females
16897,187.jpg,2764.0,3975.0,adult_females
16898,187.jpg,2770.0,3963.0,pups
16899,187.jpg,2779.0,3223.0,adult_females
16900,187.jpg,2779.0,3292.0,adult_females
16901,187.jpg,2781.0,3761.0,pups
16902,187.jpg,2783.0,3708.0,adult_females
16903,187.jpg,2797.0,3409.0,adult_females
16904,187.jpg,2803.0,3845.0,adult_females
16905,187.jpg,2807.0,3356.0,adult_females
16906,187.jpg,2813.0,3033.0,pups
16907,187.jpg,2815.0,3669.0,adult_females
16908,187.jpg,2825.0,3653.0,pups
16909,187.jpg,2829.0,2747.0,adult_males
16910,187.jpg,2830.0,3016.0,adult_females
16911,187.jpg,2835.0,3751.0,adult_males
16912,187.jpg,2841.0,3392.0,pups
16913,187.jpg,2852.0,3310.0,adult_females
16914,187.jpg,2862.0,3396.0,adult_females
16915,187.jpg,2867.0,3290.0,pups
16916,187.jpg,2869.0,4233.0,adult_males
16917,187.jpg,2874.0,3705.0,pups
16918,187.jpg,2880.0,3610.0,pups
16919,187.jpg,2882.0,3279.0,adult_females
16920,187.jpg,2884.0,3390.0,pups
16921,187.jpg,2884.0,3445.0,adult_females
16922,187.jpg,2886.0,3024.0,adult_females
16923,187.jpg,2893.0,3604.0,adult_females
16924,187.jpg,2900.0,3337.0,adult_females
16925,187.jpg,2908.0,3767.0,adult_females
16926,187.jpg,2909.0,3352.0,pups
16927,187.jpg,2913.0,4582.0,subadult_males
16928,187.jpg,2915.0,2832.0,adult_females
16929,187.jpg,2917.0,3298.0,adult_females
16930,187.jpg,2935.0,2968.0,adult_males
16931,187.jpg,2946.0,3715.0,adult_females
16932,187.jpg,2951.0,3560.0,adult_females
16933,187.jpg,2958.0,3919.0,adult_females
16934,187.jpg,2964.0,3742.0,pups
16935,187.jpg,2993.0,3655.0,adult_males
16936,187.jpg,3004.0,3256.0,adult_males
16937,187.jpg,3004.0,3788.0,pups
16938,187.jpg,3027.0,3327.0,adult_females
16939,187.jpg,3027.0,3735.0,adult_females
16940,187.jpg,3036.0,3807.0,pups
16941,187.jpg,3039.0,3220.0,adult_females
16942,187.jpg,3045.0,3401.0,adult_females
16943,187.jpg,3046.0,3559.0,adult_females
16944,187.jpg,3046.0,3653.0,pups
16945,187.jpg,3053.0,3632.0,adult_females
16946,187.jpg,3057.0,3790.0,pups
16947,187.jpg,3060.0,3948.0,adult_females
16948,187.jpg,3062.0,3570.0,pups
16949,187.jpg,3075.0,3694.0,pups
16950,187.jpg,3080.0,3687.0,adult_females
16951,187.jpg,3080.0,3737.0,pups
16952,187.jpg,3083.0,3473.0,pups
16953,187.jpg,3089.0,3447.0,adult_females
16954,187.jpg,3095.0,3735.0,adult_females
16955,187.jpg,3101.0,3556.0,pups
16956,187.jpg,3109.0,3391.0,adult_females
16957,187.jpg,3111.0,3539.0,adult_females
16958,187.jpg,3124.0,3432.0,pups
16959,187.jpg,3149.0,2545.0,adult_males
16960,187.jpg,3149.0,3519.0,adult_females
16961,187.jpg,3150.0,3592.0,adult_females
16962,187.jpg,3171.0,3662.0,adult_females
16963,187.jpg,3192.0,3670.0,pups
16964,187.jpg,3209.0,4293.0,adult_males
16965,187.jpg,3224.0,3913.0,adult_females
16966,187.jpg,3229.0,3731.0,pups
16967,187.jpg,3230.0,3702.0,pups
16968,187.jpg,3233.0,3463.0,adult_males
16969,187.jpg,3238.0,3822.0,pups
16970,187.jpg,3241.0,2768.0,subadult_males
16971,187.jpg,3249.0,3697.0,adult_females
16972,187.jpg,3296.0,3608.0,adult_females
16973,187.jpg,3296.0,3826.0,pups
16974,187.jpg,3301.0,3506.0,adult_females
16975,187.jpg,3314.0,3908.0,adult_females
16976,187.jpg,3324.0,4033.0,adult_females
16977,187.jpg,3326.0,3769.0,adult_females
16978,187.jpg,3327.0,3898.0,pups
16979,187.jpg,3328.0,3254.0,adult_males
16980,187.jpg,3328.0,3844.0,adult_females
16981,187.jpg,3340.0,3698.0,pups
16982,187.jpg,3354.0,4214.0,adult_females
16983,187.jpg,3361.0,3734.0,adult_females
16984,187.jpg,3363.0,4038.0,adult_females
16985,187.jpg,3390.0,3995.0,pups
16986,187.jpg,3399.0,3608.0,adult_females
16987,187.jpg,3403.0,3982.0,adult_females
16988,187.jpg,3404.0,4270.0,adult_females
16989,187.jpg,3411.0,3629.0,pups
16990,187.jpg,3415.0,3832.0,adult_females
16991,187.jpg,3424.0,4268.0,adult_females
16992,187.jpg,3439.0,2442.0,subadult_males
16993,187.jpg,3440.0,3808.0,pups
16994,187.jpg,3445.0,3996.0,pups
16995,187.jpg,3447.0,4025.0,adult_females
16996,187.jpg,3452.0,3617.0,pups
16997,187.jpg,3465.0,4038.0,pups
16998,187.jpg,3469.0,4293.0,adult_females
16999,187.jpg,3470.0,3750.0,adult_females
17000,187.jpg,3473.0,3975.0,pups
17001,187.jpg,3478.0,3653.0,adult_females
17002,187.jpg,3484.0,4156.0,pups
17003,187.jpg,3485.0,3810.0,pups
17004,187.jpg,3493.0,4088.0,adult_females
17005,187.jpg,3494.0,3870.0,adult_females
17006,187.jpg,3499.0,4006.0,adult_females
17007,187.jpg,3502.0,3765.0,pups
17008,187.jpg,3503.0,4182.0,adult_females
17009,187.jpg,3509.0,3897.0,pups
17010,187.jpg,3512.0,4247.0,adult_females
17011,187.jpg,3532.0,3834.0,adult_females
17012,187.jpg,3541.0,3676.0,adult_females
17013,187.jpg,3542.0,4115.0,pups
17014,187.jpg,3543.0,4042.0,adult_females
17015,187.jpg,3550.0,3736.0,pups
17016,187.jpg,3553.0,4036.0,pups
17017,187.jpg,3555.0,4106.0,adult_females
17018,187.jpg,3559.0,3962.0,pups
17019,187.jpg,3567.0,2799.0,adult_males
17020,187.jpg,3570.0,3758.0,pups
17021,187.jpg,3572.0,3989.0,adult_females
17022,187.jpg,3576.0,4292.0,adult_females
17023,187.jpg,3577.0,4777.0,subadult_males
17024,187.jpg,3581.0,3951.0,adult_females
17025,187.jpg,3590.0,3935.0,pups
17026,187.jpg,3594.0,3633.0,adult_females
17027,187.jpg,3594.0,4033.0,adult_females
17028,187.jpg,3596.0,4292.0,juveniles
17029,187.jpg,3619.0,4162.0,adult_females
17030,187.jpg,3623.0,4035.0,pups
17031,187.jpg,3629.0,3766.0,pups
17032,187.jpg,3632.0,3797.0,adult_males
17033,187.jpg,3639.0,4128.0,adult_females
17034,187.jpg,3657.0,4250.0,adult_females
17035,187.jpg,3658.0,4123.0,pups
17036,187.jpg,3659.0,3902.0,adult_females
17037,187.jpg,3664.0,3869.0,pups
17038,187.jpg,3665.0,3687.0,adult_females
17039,187.jpg,3670.0,3977.0,adult_females
17040,187.jpg,3671.0,4270.0,pups
17041,187.jpg,3674.0,3766.0,adult_females
17042,187.jpg,3674.0,3961.0,pups
17043,187.jpg,3692.0,4142.0,pups
17044,187.jpg,3708.0,4167.0,adult_females
17045,187.jpg,3709.0,3887.0,adult_females
17046,188.jpg,264.0,5224.0,subadult_males
17047,188.jpg,2300.0,2036.0,adult_females
17048,188.jpg,2301.0,1972.0,adult_females
17049,188.jpg,2338.0,4807.0,juveniles
17050,188.jpg,2418.0,1869.0,adult_females
17051,188.jpg,2429.0,1848.0,juveniles
17052,188.jpg,2454.0,1950.0,adult_females
17053,188.jpg,2459.0,1912.0,juveniles
17054,188.jpg,2483.0,1950.0,juveniles
17055,188.jpg,2488.0,1863.0,juveniles
17056,188.jpg,2489.0,1823.0,subadult_males
17057,188.jpg,2504.0,1974.0,adult_females
17058,188.jpg,2543.0,1875.0,subadult_males
17059,188.jpg,2552.0,1918.0,juveniles
17060,188.jpg,2625.0,1865.0,juveniles
17061,188.jpg,2653.0,2052.0,juveniles
17062,188.jpg,2711.0,2071.0,juveniles
17063,188.jpg,2725.0,2196.0,adult_females
17064,188.jpg,2733.0,2344.0,adult_males
17065,188.jpg,2734.0,2081.0,juveniles
17066,188.jpg,2751.0,1935.0,juveniles
17067,188.jpg,2768.0,2199.0,adult_females
17068,188.jpg,2768.0,2212.0,adult_females
17069,188.jpg,2785.0,2017.0,adult_females
17070,188.jpg,2788.0,2194.0,adult_females
17071,188.jpg,2800.0,2470.0,juveniles
17072,188.jpg,2801.0,2446.0,juveniles
17073,188.jpg,2804.0,2422.0,juveniles
17074,188.jpg,2821.0,2406.0,juveniles
17075,188.jpg,2822.0,2394.0,juveniles
17076,188.jpg,2832.0,2380.0,juveniles
17077,188.jpg,2832.0,2438.0,juveniles
17078,188.jpg,2848.0,2410.0,juveniles
17079,189.jpg,122.0,2527.0,adult_males
17080,189.jpg,144.0,2983.0,subadult_males
17081,189.jpg,209.0,454.0,adult_males
17082,189.jpg,230.0,2545.0,adult_females
17083,189.jpg,275.0,2236.0,adult_males
17084,189.jpg,310.0,1790.0,adult_females
17085,189.jpg,322.0,1762.0,adult_females
17086,189.jpg,330.0,3144.0,subadult_males
17087,189.jpg,335.0,1975.0,adult_females
17088,189.jpg,347.0,1780.0,adult_females
17089,189.jpg,349.0,1986.0,pups
17090,189.jpg,359.0,1974.0,adult_females
17091,189.jpg,364.0,2327.0,adult_males
17092,189.jpg,395.0,1828.0,adult_females
17093,189.jpg,411.0,2331.0,adult_females
17094,189.jpg,412.0,445.0,adult_males
17095,189.jpg,428.0,1848.0,adult_females
17096,189.jpg,433.0,2295.0,adult_females
17097,189.jpg,436.0,1613.0,adult_males
17098,189.jpg,448.0,2288.0,adult_females
17099,189.jpg,466.0,1218.0,adult_males
17100,189.jpg,480.0,1900.0,adult_females
